D,d,theta,z,case_id,case_label,quantity,thermodynamic_scheme,reliability_class,source_rule,epsilon_horizon,mu_branch,F_iso_visible,F_aniso_visible,DeltaF_visible,T_deltaF_visible,solver_success,solver_message,case_free_energy_scale,DeltaF,T_deltaF,F_iso,F_aniso,y_value,y_label
3,1,1.5,3.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,15.13921472792826,-401.0926895120599,-401.10716148708156,-0.014471975021649541,-0.014470964778820187,True,The algorithm converged to the desired accuracy.,1.0,-0.014471975021649541,-0.014470964778820187,-401.0926895120599,-401.10716148708156,-0.014470964778820187,tanh(Delta F / V_d)
3,1,1.5,3.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,15.13921472792826,-401.0926895120599,-401.10716148708156,-0.014471975021649541,-0.014470964778820187,True,The algorithm converged to the desired accuracy.,1.0028165993889124,-0.014512736777651875,-0.014511717974889898,-401.0926895120599,-401.10720224883755,-0.014511717974889898,tanh(Delta F / V_d)
3,1,1.5,4.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,20.13391293173943,-912.0925123714447,-912.1335711896465,-0.04105881820180457,-0.041035761067836685,True,The algorithm converged to the desired accuracy.,1.0,-0.04105881820180457,-0.041035761067836685,-912.0925123714447,-912.1335711896465,-0.041035761067836685,tanh(Delta F / V_d)
3,1,1.5,4.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,20.13391293173943,-912.0925123714447,-912.1335711896465,-0.04105881820180457,-0.041035761067836685,True,The algorithm converged to the desired accuracy.,1.0,-0.04105881820180457,-0.041035761067836685,-912.0925123714447,-912.1335711896465,-0.041035761067836685,tanh(Delta F / V_d)
3,1,1.5,4.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,20.13391293173943,-912.0925123714447,-912.1335711896465,-0.04105881820180457,-0.041035761067836685,True,The algorithm converged to the desired accuracy.,0.84,-0.034489407289515835,-0.03447573852228646,-912.0925123714447,-912.1270017787342,-0.03447573852228646,tanh(Delta F / V_d)
3,1,1.5,4.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,20.13391293173943,-912.0925123714447,-912.1335711896465,-0.04105881820180457,-0.041035761067836685,True,The algorithm converged to the desired accuracy.,1.0,-0.04105881820180457,-0.041035761067836685,-912.0925123714447,-912.1335711896465,-0.041035761067836685,tanh(Delta F / V_d)
3,1,1.5,4.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,20.13391293173943,-912.0925123714447,-912.1335711896465,-0.04105881820180457,-0.041035761067836685,True,The algorithm converged to the desired accuracy.,1.0036350338103637,-0.0412080683941817,-0.041184759019128686,-912.0925123714447,-912.133720439839,-0.041184759019128686,tanh(Delta F / V_d)
3,1,1.5,5.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,24.93852199565345,-1710.3071681511499,-1710.4013314175681,-0.09416326641826345,-0.09388594349221445,True,The algorithm converged to the desired accuracy.,1.0,-0.09416326641826345,-0.09388594349221445,-1710.3071681511499,-1710.4013314175681,-0.09388594349221445,tanh(Delta F / V_d)
3,1,1.5,5.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.93852199565345,-1710.3071681511499,-1710.4013314175681,-0.09416326641826345,-0.09388594349221445,True,The algorithm converged to the desired accuracy.,1.0,-0.09416326641826345,-0.09388594349221445,-1710.3071681511499,-1710.4013314175681,-0.09388594349221445,tanh(Delta F / V_d)
3,1,1.5,5.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,24.93852199565345,-1710.3071681511499,-1710.4013314175681,-0.09416326641826345,-0.09388594349221445,True,The algorithm converged to the desired accuracy.,0.84,-0.07909714379134129,-0.0789326021979759,-1710.3071681511499,-1710.3862652949413,-0.0789326021979759,tanh(Delta F / V_d)
3,1,1.5,5.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.93852199565345,-1710.3071681511499,-1710.4013314175681,-0.09416326641826345,-0.09388594349221445,True,The algorithm converged to the desired accuracy.,1.0,-0.09416326641826345,-0.09388594349221445,-1710.3071681511499,-1710.4013314175681,-0.09388594349221445,tanh(Delta F / V_d)
3,1,1.5,5.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,24.93852199565345,-1710.3071681511499,-1710.4013314175681,-0.09416326641826345,-0.09388594349221445,True,The algorithm converged to the desired accuracy.,1.004270598998268,-0.09456539996950293,-0.09428451733944634,-1710.3071681511499,-1710.4017335511194,-0.09428451733944634,tanh(Delta F / V_d)
3,1,2.0,1.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,4.004814195068067,-16.038536737018692,-16.04527574860785,-0.006739011589157684,-0.00673890957523072,True,The algorithm converged to the desired accuracy.,1.0,-0.006739011589157684,-0.00673890957523072,-16.038536737018692,-16.04527574860785,-0.00673890957523072,tanh(Delta F / V_d)
3,1,2.0,1.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,4.004814195068067,-16.038536737018692,-16.04527574860785,-0.006739011589157684,-0.00673890957523072,True,The algorithm converged to the desired accuracy.,1.0,-0.006739011589157684,-0.00673890957523072,-16.038536737018692,-16.04527574860785,-0.00673890957523072,tanh(Delta F / V_d)
3,1,2.0,1.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,4.004814195068067,-16.038536737018692,-16.04527574860785,-0.006739011589157684,-0.00673890957523072,True,The algorithm converged to the desired accuracy.,0.84,-0.005660769734892455,-0.005660709270506531,-16.038536737018692,-16.044197506753584,-0.005660709270506531,tanh(Delta F / V_d)
3,1,2.0,1.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,4.004814195068067,-16.038536737018692,-16.04527574860785,-0.006739011589157684,-0.00673890957523072,True,The algorithm converged to the desired accuracy.,1.0,-0.006739011589157684,-0.00673890957523072,-16.038536737018692,-16.04527574860785,-0.00673890957523072,tanh(Delta F / V_d)
3,1,2.0,1.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,4.004814195068067,-16.038536737018692,-16.04527574860785,-0.006739011589157684,-0.00673890957523072,True,The algorithm converged to the desired accuracy.,1.0010313910216433,-0.006745962145205491,-0.0067458598153079495,-16.038536737018692,-16.0452826991639,-0.0067458598153079495,tanh(Delta F / V_d)
3,1,2.0,1.5,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,6.889195902012731,-59.32627522038626,-59.33111350886283,-0.004838288476570085,-0.004838250723701542,True,The algorithm converged to the desired accuracy.,1.0,-0.004838288476570085,-0.004838250723701542,-59.32627522038626,-59.33111350886283,-0.004838250723701542,tanh(Delta F / V_d)
3,1,2.0,1.5,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,6.889195902012731,-59.32627522038626,-59.33111350886283,-0.004838288476570085,-0.004838250723701542,True,The algorithm converged to the desired accuracy.,1.0,-0.004838288476570085,-0.004838250723701542,-59.32627522038626,-59.33111350886283,-0.004838250723701542,tanh(Delta F / V_d)
3,1,2.0,1.5,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,6.889195902012731,-59.32627522038626,-59.33111350886283,-0.004838288476570085,-0.004838250723701542,True,The algorithm converged to the desired accuracy.,0.84,-0.004064162320318872,-0.004064139943980992,-59.32627522038626,-59.330339382706576,-0.004064139943980992,tanh(Delta F / V_d)
3,1,2.0,1.5,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,6.889195902012731,-59.32627522038626,-59.33111350886283,-0.004838288476570085,-0.004838250723701542,True,The algorithm converged to the desired accuracy.,1.0,-0.004838288476570085,-0.004838250723701542,-59.32627522038626,-59.33111350886283,-0.004838250723701542,tanh(Delta F / V_d)
3,1,2.0,1.5,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,6.889195902012731,-59.32627522038626,-59.33111350886283,-0.004838288476570085,-0.004838250723701542,True,The algorithm converged to the desired accuracy.,1.0013793587806812,-0.0048449622122637105,-0.004844924302956307,-59.32627522038626,-59.33112018259852,-0.004844924302956307,tanh(Delta F / V_d)
3,1,2.0,2.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,9.685504264840095,-140.7134892963535,-140.71883503696083,-0.005345740607339167,-0.00534568968628033,True,The algorithm converged to the desired accuracy.,1.0,-0.005345740607339167,-0.00534568968628033,-140.7134892963535,-140.71883503696083,-0.00534568968628033,tanh(Delta F / V_d)
3,1,2.0,2.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,9.685504264840095,-140.7134892963535,-140.71883503696083,-0.005345740607339167,-0.00534568968628033,True,The algorithm converged to the desired accuracy.,1.0,-0.005345740607339167,-0.00534568968628033,-140.7134892963535,-140.71883503696083,-0.00534568968628033,tanh(Delta F / V_d)
3,1,2.0,2.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,9.685504264840095,-140.7134892963535,-140.71883503696083,-0.005345740607339167,-0.00534568968628033,True,The algorithm converged to the desired accuracy.,0.84,-0.0044904221101649,-0.004490391928948078,-140.7134892963535,-140.71797971846365,-0.004490391928948078,tanh(Delta F / V_d)
3,1,2.0,2.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,9.685504264840095,-140.7134892963535,-140.71883503696083,-0.005345740607339167,-0.00534568968628033,True,The algorithm converged to the desired accuracy.,1.0,-0.005345740607339167,-0.00534568968628033,-140.7134892963535,-140.71883503696083,-0.00534568968628033,tanh(Delta F / V_d)
3,1,2.0,2.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,9.685504264840095,-140.7134892963535,-140.71883503696083,-0.005345740607339167,-0.00534568968628033,True,The algorithm converged to the desired accuracy.,1.002011264846333,-0.005356492307500323,-0.005356441078578269,-140.7134892963535,-140.71884578866099,-0.005356441078578269,tanh(Delta F / V_d)
3,1,2.0,2.5,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,12.375632190040987,-268.0234761805627,-268.0331488046547,-0.009672624091990656,-0.009672322447482472,True,The algorithm converged to the desired accuracy.,1.0,-0.009672624091990656,-0.009672322447482472,-268.0234761805627,-268.0331488046547,-0.009672322447482472,tanh(Delta F / V_d)
3,1,2.0,2.5,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,12.375632190040987,-268.0234761805627,-268.0331488046547,-0.009672624091990656,-0.009672322447482472,True,The algorithm converged to the desired accuracy.,1.0,-0.009672624091990656,-0.009672322447482472,-268.0234761805627,-268.0331488046547,-0.009672322447482472,tanh(Delta F / V_d)
3,1,2.0,2.5,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,12.375632190040987,-268.0234761805627,-268.0331488046547,-0.009672624091990656,-0.009672322447482472,True,The algorithm converged to the desired accuracy.,0.84,-0.008125004237272151,-0.008124825449395837,-268.0234761805627,-268.03160118479997,-0.008124825449395837,tanh(Delta F / V_d)
3,1,2.0,2.5,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,12.375632190040987,-268.0234761805627,-268.0331488046547,-0.009672624091990656,-0.009672322447482472,True,The algorithm converged to the desired accuracy.,1.0,-0.009672624091990656,-0.009672322447482472,-268.0234761805627,-268.0331488046547,-0.009672322447482472,tanh(Delta F / V_d)
3,1,2.0,2.5,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,12.375632190040987,-268.0234761805627,-268.0331488046547,-0.009672624091990656,-0.009672322447482472,True,The algorithm converged to the desired accuracy.,1.0025948649734555,-0.009697723245448365,-0.00969741924672051,-268.0234761805627,-268.0331739038081,-0.00969741924672051,tanh(Delta F / V_d)
3,1,2.0,3.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,14.976520442984272,-448.59232915825163,-448.6103136095015,-0.017984451249844824,-0.01798251253411266,True,The algorithm converged to the desired accuracy.,1.0,-0.017984451249844824,-0.01798251253411266,-448.59232915825163,-448.6103136095015,-0.01798251253411266,tanh(Delta F / V_d)
3,1,2.0,3.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,14.976520442984272,-448.59232915825163,-448.6103136095015,-0.017984451249844824,-0.01798251253411266,True,The algorithm converged to the desired accuracy.,1.0,-0.017984451249844824,-0.01798251253411266,-448.59232915825163,-448.6103136095015,-0.01798251253411266,tanh(Delta F / V_d)
3,1,2.0,3.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,14.976520442984272,-448.59232915825163,-448.6103136095015,-0.017984451249844824,-0.01798251253411266,True,The algorithm converged to the desired accuracy.,0.84,-0.015106939049869652,-0.015105789921537707,-448.59232915825163,-448.6074360973015,-0.015105789921537707,tanh(Delta F / V_d)
3,1,2.0,3.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,14.976520442984272,-448.59232915825163,-448.6103136095015,-0.017984451249844824,-0.01798251253411266,True,The algorithm converged to the desired accuracy.,1.0,-0.017984451249844824,-0.01798251253411266,-448.59232915825163,-448.6103136095015,-0.01798251253411266,tanh(Delta F / V_d)
3,1,2.0,3.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,14.976520442984272,-448.59232915825163,-448.6103136095015,-0.017984451249844824,-0.01798251253411266,True,The algorithm converged to the desired accuracy.,1.003096169289433,-0.018040134155491896,-0.018038177377740605,-448.59232915825163,-448.61036929240714,-0.018038177377740605,tanh(Delta F / V_d)
3,1,2.0,4.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,19.98338080300235,-998.3387707945074,-998.3885192905916,-0.04974849608424847,-0.04970749560852669,True,The algorithm converged to the desired accuracy.,1.0,-0.04974849608424847,-0.04970749560852669,-998.3387707945074,-998.3885192905916,-0.04970749560852669,tanh(Delta F / V_d)
3,1,2.0,4.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,19.98338080300235,-998.3387707945074,-998.3885192905916,-0.04974849608424847,-0.04970749560852669,True,The algorithm converged to the desired accuracy.,1.0,-0.04974849608424847,-0.04970749560852669,-998.3387707945074,-998.3885192905916,-0.04970749560852669,tanh(Delta F / V_d)
3,1,2.0,4.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,19.98338080300235,-998.3387707945074,-998.3885192905916,-0.04974849608424847,-0.04970749560852669,True,The algorithm converged to the desired accuracy.,0.84,-0.041788736710768715,-0.04176442848742706,-998.3387707945074,-998.3805595312181,-0.04176442848742706,tanh(Delta F / V_d)
3,1,2.0,4.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,19.98338080300235,-998.3387707945074,-998.3885192905916,-0.04974849608424847,-0.04970749560852669,True,The algorithm converged to the desired accuracy.,1.0,-0.04974849608424847,-0.04970749560852669,-998.3387707945074,-998.3885192905916,-0.04970749560852669,tanh(Delta F / V_d)
3,1,2.0,4.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,19.98338080300235,-998.3387707945074,-998.3885192905916,-0.04974849608424847,-0.04970749560852669,True,The algorithm converged to the desired accuracy.,1.0038927505760318,-0.049942154571037144,-0.0499006737351236,-998.3387707945074,-998.3887129490784,-0.0499006737351236,tanh(Delta F / V_d)
3,1,2.0,5.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,24.81692891847416,-1847.6398828337974,-1847.750944468171,-0.11106163437352734,-0.11060723935113852,True,The algorithm converged to the desired accuracy.,1.0,-0.11106163437352734,-0.11060723935113852,-1847.6398828337974,-1847.750944468171,-0.11060723935113852,tanh(Delta F / V_d)
3,1,2.0,5.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.81692891847416,-1847.6398828337974,-1847.750944468171,-0.11106163437352734,-0.11060723935113852,True,The algorithm converged to the desired accuracy.,1.0,-0.11106163437352734,-0.11060723935113852,-1847.6398828337974,-1847.750944468171,-0.11060723935113852,tanh(Delta F / V_d)
3,1,2.0,5.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,24.81692891847416,-1847.6398828337974,-1847.750944468171,-0.11106163437352734,-0.11060723935113852,True,The algorithm converged to the desired accuracy.,0.84,-0.09329177287376296,-0.09302206132391141,-1847.6398828337974,-1847.7331746066711,-0.09302206132391141,tanh(Delta F / V_d)
3,1,2.0,5.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,24.81692891847416,-1847.6398828337974,-1847.750944468171,-0.11106163437352734,-0.11060723935113852,True,The algorithm converged to the desired accuracy.,1.0,-0.11106163437352734,-0.11060723935113852,-1847.6398828337974,-1847.750944468171,-0.11060723935113852,tanh(Delta F / V_d)
3,1,2.0,5.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,24.81692891847416,-1847.6398828337974,-1847.750944468171,-0.11106163437352734,-0.11060723935113852,True,The algorithm converged to the desired accuracy.,1.0045006832551702,-0.11156148761164411,-0.11110095006694237,-1847.6398828337974,-1847.751444321409,-0.11110095006694237,tanh(Delta F / V_d)
3,1,3.0,1.0,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,11.822988812812731,-209.67459670184252,-209.68255752333138,-0.007960821488865122,-0.007960653321626585,True,The algorithm converged to the desired accuracy.,1.0,-0.007960821488865122,-0.007960653321626585,-209.67459670184252,-209.68255752333138,-0.007960653321626585,tanh(Delta F / V_d)
3,1,3.0,1.0,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,11.822988812812731,-209.67459670184252,-209.68255752333138,-0.007960821488865122,-0.007960653321626585,True,The algorithm converged to the desired accuracy.,1.0,-0.007960821488865122,-0.007960653321626585,-209.67459670184252,-209.68255752333138,-0.007960653321626585,tanh(Delta F / V_d)
3,1,3.0,1.0,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,11.822988812812731,-209.67459670184252,-209.68255752333138,-0.007960821488865122,-0.007960653321626585,True,The algorithm converged to the desired accuracy.,0.84,-0.006687090050646702,-0.006686990376507902,-209.67459670184252,-209.68128379189315,-0.006686990376507902,tanh(Delta F / V_d)
3,1,3.0,1.0,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,11.822988812812731,-209.67459670184252,-209.68255752333138,-0.007960821488865122,-0.007960653321626585,True,The algorithm converged to the desired accuracy.,1.0,-0.007960821488865122,-0.007960653321626585,-209.67459670184252,-209.68255752333138,-0.007960653321626585,tanh(Delta F / V_d)
3,1,3.0,1.0,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,11.822988812812731,-209.67459670184252,-209.68255752333138,-0.007960821488865122,-0.007960653321626585,True,The algorithm converged to the desired accuracy.,1.0015693397308751,-0.007973314722318003,-0.007973145762115183,-209.67459670184252,-209.68257001656482,-0.007973145762115183,tanh(Delta F / V_d)
3,1,3.0,1.5,visible_baseline,Visible baseline,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_probe_YM,0.001,7.165374829509081,-89.84954378288401,-89.85279027258731,-0.003246489703300881,-0.003246478297678109,True,The algorithm converged to the desired accuracy.,1.0,-0.003246489703300881,-0.003246478297678109,-89.84954378288401,-89.85279027258731,-0.003246478297678109,tanh(Delta F / V_d)
3,1,3.0,1.5,case_I,Case I: temporal hidden U(1),free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,7.165374829509081,-89.84954378288401,-89.85279027258731,-0.003246489703300881,-0.003246478297678109,True,The algorithm converged to the desired accuracy.,1.0,-0.003246489703300881,-0.003246478297678109,-89.84954378288401,-89.85279027258731,-0.003246478297678109,tanh(Delta F / V_d)
3,1,3.0,1.5,case_II,"Case II: hidden SU(2), alpha_dm=0.8",free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,strict_minimal_hidden_SU2_muX0,0.001,7.165374829509081,-89.84954378288401,-89.85279027258731,-0.003246489703300881,-0.003246478297678109,True,The algorithm converged to the desired accuracy.,0.84,-0.00272705135077274,-0.00272704459060611,-89.84954378288401,-89.85227083423479,-0.00272704459060611,tanh(Delta F / V_d)
3,1,3.0,1.5,case_IIIa,Case III-a: homogeneous adjoint scalar,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,leading_order_isotropic_null,0.001,7.165374829509081,-89.84954378288401,-89.85279027258731,-0.003246489703300881,-0.003246478297678109,True,The algorithm converged to the desired accuracy.,1.0,-0.003246489703300881,-0.003246478297678109,-89.84954378288401,-89.85279027258731,-0.003246478297678109,tanh(Delta F / V_d)
3,1,3.0,1.5,case_IIIb,Case III-b: tensor portal,free_energy_probe_diagnostic,probe_YM_on_shell_action_1609_style,probe_diagnostic_not_full_renormalized_grand_potential,tensor_portal_source_weight_prescription,0.001,7.165374829509081,-89.84954378288401,-89.85279027258731,-0.003246489703300881,-0.003246478297678109,True,The algorithm converged to the desired accuracy.,1.0018715473659303,-0.0032525656625536138,-0.003252554192772607,-89.84954378288401,-89.85279634854656,-0.003252554192772607,tanh(Delta F / V_d)
