D,d,theta,z,width,alpha_dm,case,case_id,quantity_id,observable_label,y_value,theory_ratio,residual_to_theory,coeff_O_delta2_epsilon2,visible_baseline_coeff,paper_use_flag,source_rule,method_status
3,1,1.5,4.0,0.12,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,3.881730768202543e-06,4.043469550210983e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.18,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,2.9467259426400444e-05,3.069506190250046e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.24,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0001240519473602,0.0001292207785002,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.3,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.000377729791597,0.0003934685329135,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.05,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,4.2658443831049134e-08,5.0783861703629924e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.08,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,4.473019892788815e-07,5.325023681891447e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.1,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,1.3650324051333554e-06,1.6250385775397088e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.12,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,3.396514422177225e-06,4.043469550210983e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.18,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,2.5783851998100387e-05,3.069506190250046e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.24,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.0001085454539402,0.0001292207785002,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.3,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.8400000000000001,0.84,1.1102230246251565e-16,0.0003305135676474,0.0003934685329135,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.05,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,3.250167149032315e-08,5.0783861703629924e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.08,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,3.408015156410526e-07,5.325023681891447e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.1,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,1.0400246896254136e-06,1.6250385775397088e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.12,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,2.587820512135029e-06,4.043469550210983e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.18,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,1.9644839617600296e-05,3.069506190250046e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.24,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,8.27012982401898e-05,0.0001292207785002,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,4.0,0.3,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,0.0002518198610646,0.0003934685329135,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.05,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,3.10429579961129e-09,3.10429579961129e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.08,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,5.2081402745937544e-08,5.2081402745937544e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.1,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,1.986744071927321e-07,1.986744071927321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.12,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,5.932358734846775e-07,5.932358734846775e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.18,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,6.756929037823025e-06,6.756929037823025e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.24,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,3.795550744703345e-05,3.795550744703345e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.3,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0001446856297869,0.0001446856297869,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.05,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,2.980123967626838e-09,3.10429579961129e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.08,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,4.9998146636100034e-08,5.2081402745937544e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.1,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,1.9072743090502282e-07,1.986744071927321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.12,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,5.695064385452904e-07,5.932358734846775e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.18,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,6.486651876310104e-06,6.756929037823025e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.24,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,3.643728714915211e-05,3.795550744703345e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.3,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0001388982045954,0.0001446856297869,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.05,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,2.6076084716734834e-09,3.10429579961129e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.08,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,4.3748378306587536e-08,5.2081402745937544e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.1,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,1.6688650204189496e-07,1.986744071927321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.12,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.8400000000000001,0.84,1.1102230246251565e-16,4.983181337271292e-07,5.932358734846775e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.18,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,5.675820391771341e-06,6.756929037823025e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.24,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,3.1882626255508095e-05,3.795550744703345e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.3,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.000121535929021,0.0001446856297869,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.05,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,1.986749311751225e-09,3.10429579961129e-09,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.08,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,3.3332097757400025e-08,5.2081402745937544e-08,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.1,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,1.2715162060334853e-07,1.986744071927321e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.12,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,3.796709590301937e-07,5.932358734846775e-07,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.18,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.6399999999999999,0.64,-1.1102230246251565e-16,4.324434584206736e-06,6.756929037823025e-06,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.24,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,2.4291524766101407e-05,3.795550744703345e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,1.5,5.0,0.3,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,9.259880306366176e-05,0.0001446856297869,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.05,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0001308553993389,0.0001308553993389,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.08,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0003328151630585,0.0003328151630585,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.1,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0005168668207917,0.0005168668207917,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.12,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0007387065079455,0.0007387065079455,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.18,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0016102844290176,0.0016102844290176,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.24,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0027331973945647,0.0027331973945647,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.3,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0040133830083382,0.0040133830083382,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.05,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0001256211833654,0.0001308553993389,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.08,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0003195025565362,0.0003328151630585,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.1,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.00049619214796,0.0005168668207917,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.12,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0007091582476277,0.0007387065079455,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.18,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0015458730518569,0.0016102844290176,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.24,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0026238694987821,0.0027331973945647,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.3,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0038528476880047,0.0040133830083382,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.05,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.0001099185354447,0.0001308553993389,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.08,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.0002795647369691,0.0003328151630585,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.1,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.000434168129465,0.0005168668207917,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.12,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.0006205134666742,0.0007387065079455,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.18,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.8399999999999999,0.84,-1.1102230246251565e-16,0.0013526389203748,0.0016102844290176,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.24,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.0022958858114343,0.0027331973945647,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.3,0.8,II_aDM_0p8,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.84,0.84,0.0,0.0033712417270041,0.0040133830083382,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.05,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,8.374745557695918e-05,0.0001308553993389,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.08,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,0.0002130017043574,0.0003328151630585,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.1,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,0.0003307947653067,0.0005168668207917,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.12,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,0.0004727721650851,0.0007387065079455,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.18,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,0.0010305820345713,0.0016102844290176,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.24,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,0.0017492463325214,0.0027331973945647,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.0,0.3,1.2,II_aDM_1p2,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.64,0.64,0.0,0.0025685651253364,0.0040133830083382,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.05,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,3.875971067770255e-05,3.875971067770255e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.08,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0001245922721225,0.0001245922721225,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.1,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0002164375650214,0.0002164375650214,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.12,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0003392981867317,0.0003392981867317,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.18,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0009138134313754,0.0009138134313754,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.24,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0018197086212786,0.0018197086212786,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.3,0.0,baseline,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,1.0,1.0,0.0,0.0030554694732491,0.0030554694732491,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.05,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,3.720932225059445e-05,3.875971067770255e-05,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.08,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0001196085812376,0.0001245922721225,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.1,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0002077800624205,0.0002164375650214,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.12,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0003257262592624,0.0003392981867317,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.18,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0008772608941203,0.0009138134313754,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
3,1,2.0,1.5,0.24,0.4,II_aDM_0p4,case_II_scaling,hee_caseII_scaling,DeltaS_int_ratio,0.96,0.96,0.0,0.0017469202764274,0.0018197086212786,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT
