D,scan,x,case,mu_c_visible,mu_c_value,mu_ratio
3,theta,0.4,III-b,11.152286080361938,11.152286080361938,1.0
3,theta,0.42500000000000004,vis,11.080187717414612,11.080187717414612,1.0
3,theta,0.42500000000000004,I,11.080187717414612,11.080187717414612,1.0
3,theta,0.42500000000000004,II,11.080187717414612,9.29595053345023,0.8389704913428393
3,theta,0.42500000000000004,III-a,11.080187717414612,11.080187717414612,1.0
3,theta,0.42500000000000004,III-b,11.080187717414612,11.080187717414612,1.0
3,theta,0.45,vis,11.012744579490509,11.012744579490509,1.0
3,theta,0.45,I,11.012744579490509,11.012744579490509,1.0
3,theta,0.45,II,11.012744579490509,9.239367730888342,0.8389704913428393
3,theta,0.45,III-a,11.012744579490509,11.012744579490509,1.0
3,theta,0.45,III-b,11.012744579490509,11.012744579490509,1.0
3,theta,0.47500000000000003,vis,10.95013457945107,10.95013457945107,1.0
3,theta,0.47500000000000003,I,10.95013457945107,10.95013457945107,1.0
3,theta,0.47500000000000003,II,10.95013457945107,9.18683978839228,0.8389704913428393
3,theta,0.47500000000000003,III-a,10.95013457945107,10.95013457945107,1.0
3,theta,0.47500000000000003,III-b,10.95013457945107,10.95013457945107,1.0
3,theta,0.5,vis,10.892535630157733,10.892535630157733,1.0
3,theta,0.5,I,10.892535630157733,10.892535630157733,1.0
3,theta,0.5,II,10.892535630157733,9.138515969602818,0.8389704913428393
3,theta,0.5,III-a,10.892535630157733,10.892535630157733,1.0
3,theta,0.5,III-b,10.892535630157733,10.892535630157733,1.0
3,theta,0.525,vis,10.838344395587248,10.838344395587248,1.0
3,theta,0.525,I,10.838344395587248,10.838344395587248,1.0
3,theta,0.525,II,10.838344395587248,9.093051122908742,0.8389704913428393
3,theta,0.525,III-a,10.838344395587248,10.838344395587248,1.0
3,theta,0.525,III-b,10.838344395587248,10.838344395587248,1.0
3,theta,0.55,vis,10.785833134958223,10.785833134958223,1.0
3,theta,0.55,I,10.785833134958223,10.785833134958223,1.0
3,theta,0.55,II,10.785833134958223,9.048995724777777,0.8389704913428393
3,theta,0.55,III-a,10.785833134958223,10.785833134958223,1.0
3,theta,0.55,III-b,10.785833134958223,10.785833134958223,1.0
3,theta,0.5750000000000001,vis,10.734993153994882,10.734993153994882,1.0
3,theta,0.5750000000000001,I,10.734993153994882,10.734993153994882,1.0
3,theta,0.5750000000000001,II,10.734993153994882,9.006342480969103,0.8389704913428393
3,theta,0.5750000000000001,III-a,10.734993153994882,10.734993153994882,1.0
3,theta,0.5750000000000001,III-b,10.734993153994882,10.734993153994882,1.0
3,theta,0.6000000000000001,vis,10.685815758421457,10.685815758421457,1.0
3,theta,0.6000000000000001,I,10.685815758421457,10.685815758421457,1.0
3,theta,0.6000000000000001,II,10.685815758421457,8.965084097241904,0.8389704913428393
3,theta,0.6000000000000001,III-a,10.685815758421457,10.685815758421457,1.0
3,theta,0.6000000000000001,III-b,10.685815758421457,10.685815758421457,1.0
3,theta,0.625,vis,10.638292253962176,10.638292253962176,1.0
3,theta,0.625,I,10.638292253962176,10.638292253962176,1.0
3,theta,0.625,II,10.638292253962176,8.925213279355368,0.8389704913428393
3,theta,0.625,III-a,10.638292253962176,10.638292253962176,1.0
3,theta,0.625,III-b,10.638292253962176,10.638292253962176,1.0
3,theta,0.65,vis,10.592413946341257,10.592413946341257,1.0
3,theta,0.65,I,10.592413946341257,10.592413946341257,1.0
3,theta,0.65,II,10.592413946341257,8.886722733068668,0.8389704913428393
3,theta,0.65,III-a,10.592413946341257,10.592413946341257,1.0
3,theta,0.65,III-b,10.592413946341257,10.592413946341257,1.0
3,theta,0.675,vis,10.548172141282937,10.548172141282937,1.0
3,theta,0.675,I,10.548172141282937,10.548172141282937,1.0
3,theta,0.675,II,10.548172141282937,8.849605164140995,0.8389704913428393
3,theta,0.675,III-a,10.548172141282937,10.548172141282937,1.0
3,theta,0.675,III-b,10.548172141282937,10.548172141282937,1.0
3,theta,0.7000000000000001,vis,10.50555814451144,10.50555814451144,1.0
3,theta,0.7000000000000001,I,10.50555814451144,10.50555814451144,1.0
3,theta,0.7000000000000001,II,10.50555814451144,8.81385327833153,0.8389704913428393
3,theta,0.7000000000000001,III-a,10.50555814451144,10.50555814451144,1.0
3,theta,0.7000000000000001,III-b,10.50555814451144,10.50555814451144,1.0
3,theta,0.7250000000000001,vis,10.46456326175099,10.46456326175099,1.0
3,theta,0.7250000000000001,I,10.46456326175099,10.46456326175099,1.0
3,theta,0.7250000000000001,II,10.46456326175099,8.779459781399455,0.8389704913428393
3,theta,0.7250000000000001,III-a,10.46456326175099,10.46456326175099,1.0
3,theta,0.7250000000000001,III-b,10.46456326175099,10.46456326175099,1.0
3,theta,0.75,vis,10.425178798725822,10.425178798725822,1.0
3,theta,0.75,I,10.425178798725822,10.425178798725822,1.0
3,theta,0.75,II,10.425178798725822,8.746417379103955,0.8389704913428393
3,theta,0.75,III-a,10.425178798725822,10.425178798725822,1.0
3,theta,0.75,III-b,10.425178798725822,10.425178798725822,1.0
3,theta,0.775,vis,10.387396061160159,10.387396061160159,1.0
3,theta,0.775,I,10.387396061160159,10.387396061160159,1.0
3,theta,0.775,II,10.387396061160159,8.714718777204212,0.8389704913428393
3,theta,0.775,III-a,10.387396061160159,10.387396061160159,1.0
3,theta,0.775,III-b,10.387396061160159,10.387396061160159,1.0
3,theta,0.8,vis,10.351206354778226,10.351206354778226,1.0
3,theta,0.8,I,10.351206354778226,10.351206354778226,1.0
3,theta,0.8,II,10.351206354778226,8.684356681459409,0.8389704913428393
3,theta,0.8,III-a,10.351206354778226,10.351206354778226,1.0
3,theta,0.8,III-b,10.351206354778226,10.351206354778226,1.0
3,theta,0.8250000000000001,vis,10.316600985304255,10.316600985304255,1.0
3,theta,0.8250000000000001,I,10.316600985304255,10.316600985304255,1.0
3,theta,0.8250000000000001,II,10.316600985304255,8.65532379762873,0.8389704913428393
3,theta,0.8250000000000001,III-a,10.316600985304255,10.316600985304255,1.0
3,theta,0.8250000000000001,III-b,10.316600985304255,10.316600985304255,1.0
3,theta,0.8500000000000001,vis,10.28357125846247,10.28357125846247,1.0
3,theta,0.8500000000000001,I,10.28357125846247,10.28357125846247,1.0
3,theta,0.8500000000000001,II,10.28357125846247,8.627612831471358,0.8389704913428393
3,theta,0.8500000000000001,III-a,10.28357125846247,10.28357125846247,1.0
3,theta,0.8500000000000001,III-b,10.28357125846247,10.28357125846247,1.0
3,theta,0.875,vis,10.2521084799771,10.2521084799771,1.0
3,theta,0.875,I,10.2521084799771,10.2521084799771,1.0
3,theta,0.875,II,10.2521084799771,8.601216488746477,0.8389704913428393
3,theta,0.875,III-a,10.2521084799771,10.2521084799771,1.0
3,theta,0.875,III-b,10.2521084799771,10.2521084799771,1.0
3,theta,0.9,vis,10.22220395557237,10.22220395557237,1.0
3,theta,0.9,I,10.22220395557237,10.22220395557237,1.0
3,theta,0.9,II,10.22220395557237,8.576127475213267,0.8389704913428393
3,theta,0.9,III-a,10.22220395557237,10.22220395557237,1.0
3,theta,0.9,III-b,10.22220395557237,10.22220395557237,1.0
3,theta,0.925,vis,10.193848990972512,10.193848990972512,1.0
3,theta,0.925,I,10.193848990972512,10.193848990972512,1.0
3,theta,0.925,II,10.193848990972512,8.552338496630915,0.8389704913428393
3,theta,0.925,III-a,10.193848990972512,10.193848990972512,1.0
3,theta,0.925,III-b,10.193848990972512,10.193848990972512,1.0
3,theta,0.9500000000000001,vis,10.16703489190175,10.16703489190175,1.0
3,theta,0.9500000000000001,I,10.16703489190175,10.16703489190175,1.0
3,theta,0.9500000000000001,II,10.16703489190175,8.529842258758602,0.8389704913428393
3,theta,0.9500000000000001,III-a,10.16703489190175,10.16703489190175,1.0
3,theta,0.9500000000000001,III-b,10.16703489190175,10.16703489190175,1.0
3,theta,0.9750000000000001,vis,10.141752964084311,10.141752964084311,1.0
3,theta,0.9750000000000001,I,10.141752964084311,10.141752964084311,1.0
3,theta,0.9750000000000001,II,10.141752964084311,8.508631467355512,0.8389704913428393
3,theta,0.9750000000000001,III-a,10.141752964084311,10.141752964084311,1.0
3,theta,0.9750000000000001,III-b,10.141752964084311,10.141752964084311,1.0
3,theta,1.0,vis,10.117994513244424,10.117994513244424,1.0
3,theta,1.0,I,10.117994513244424,10.117994513244424,1.0
3,theta,1.0,II,10.117994513244424,8.488698828180826,0.8389704913428393
3,theta,1.0,III-a,10.117994513244424,10.117994513244424,1.0
3,theta,1.0,III-b,10.117994513244424,10.117994513244424,1.0
3,theta,1.0250000000000001,vis,10.095245006057713,10.095245006057713,1.0
3,theta,1.0250000000000001,I,10.095245006057713,10.095245006057713,1.0
3,theta,1.0250000000000001,II,10.095245006057713,8.469612662958584,0.8389704913428393
3,theta,1.0250000000000001,III-a,10.095245006057713,10.095245006057713,1.0
3,theta,1.0250000000000001,III-b,10.095245006057713,10.095245006057713,1.0
3,theta,1.05,vis,10.073012975263483,10.073012975263483,1.0
3,theta,1.05,I,10.073012975263483,10.073012975263483,1.0
3,theta,1.05,II,10.073012975263483,8.450960645159599,0.8389704913428393
3,theta,1.05,III-a,10.073012975263483,10.073012975263483,1.0
3,theta,1.05,III-b,10.073012975263483,10.073012975263483,1.0
3,theta,1.075,vis,10.051324325681493,10.051324325681493,1.0
3,theta,1.075,I,10.051324325681493,10.051324325681493,1.0
3,theta,1.075,II,10.051324325681493,8.432764508163235,0.8389704913428393
3,theta,1.075,III-a,10.051324325681493,10.051324325681493,1.0
3,theta,1.075,III-b,10.051324325681493,10.051324325681493,1.0
3,theta,1.1,vis,10.030204962131503,10.030204962131503,1.0
3,theta,1.1,I,10.030204962131503,10.030204962131503,1.0
3,theta,1.1,II,10.030204962131503,8.415045985348852,0.8389704913428393
3,theta,1.1,III-a,10.030204962131503,10.030204962131503,1.0
3,theta,1.1,III-b,10.030204962131503,10.030204962131503,1.0
3,theta,1.125,vis,10.009680789433263,10.009680789433263,1.0
3,theta,1.125,I,10.009680789433263,10.009680789433263,1.0
3,theta,1.125,II,10.009680789433263,8.397826810095804,0.8389704913428393
3,theta,1.125,III-a,10.009680789433263,10.009680789433263,1.0
3,theta,1.125,III-b,10.009680789433263,10.009680789433263,1.0
3,theta,1.1500000000000001,vis,9.989777712406534,9.989777712406534,1.0
3,theta,1.1500000000000001,I,9.989777712406534,9.989777712406534,1.0
3,theta,1.1500000000000001,II,9.989777712406534,8.381128715783454,0.8389704913428393
3,theta,1.1500000000000001,III-a,9.989777712406534,9.989777712406534,1.0
3,theta,1.1500000000000001,III-b,9.989777712406534,9.989777712406534,1.0
3,theta,1.175,vis,9.970521635871073,9.970521635871073,1.0
3,theta,1.175,I,9.970521635871073,9.970521635871073,1.0
3,theta,1.175,II,9.970521635871073,8.364973435791164,0.8389704913428393
3,theta,1.175,III-a,9.970521635871073,9.970521635871073,1.0
3,theta,1.175,III-b,9.970521635871073,9.970521635871073,1.0
3,theta,1.2000000000000002,vis,9.951938464646627,9.951938464646627,1.0
3,theta,1.2000000000000002,I,9.951938464646627,9.951938464646627,1.0
3,theta,1.2000000000000002,II,9.951938464646627,8.349382703498282,0.8389704913428393
3,theta,1.2000000000000002,III-a,9.951938464646627,9.951938464646627,1.0
3,theta,1.2000000000000002,III-b,9.951938464646627,9.951938464646627,1.0
3,theta,1.225,vis,9.934054103552965,9.934054103552965,1.0
3,theta,1.225,I,9.934054103552965,9.934054103552965,1.0
3,theta,1.225,II,9.934054103552965,8.33437825228418,0.8389704913428393
3,theta,1.225,III-a,9.934054103552965,9.934054103552965,1.0
3,theta,1.225,III-b,9.934054103552965,9.934054103552965,1.0
3,theta,1.25,vis,9.916894457409839,9.916894457409839,1.0
3,theta,1.25,I,9.916894457409839,9.916894457409839,1.0
3,theta,1.25,II,9.916894457409839,8.319981815528212,0.8389704913428393
3,theta,1.25,III-a,9.916894457409839,9.916894457409839,1.0
3,theta,1.25,III-b,9.916894457409839,9.916894457409839,1.0
3,theta,1.2750000000000001,vis,9.900485431037003,9.900485431037003,1.0
3,theta,1.2750000000000001,I,9.900485431037003,9.900485431037003,1.0
3,theta,1.2750000000000001,II,9.900485431037003,8.306215126609736,0.8389704913428393
3,theta,1.2750000000000001,III-a,9.900485431037003,9.900485431037003,1.0
3,theta,1.2750000000000001,III-b,9.900485431037003,9.900485431037003,1.0
3,theta,1.3,vis,9.884852929254217,9.884852929254217,1.0
3,theta,1.3,I,9.884852929254217,9.884852929254217,1.0
3,theta,1.3,II,9.884852929254217,8.293099918908116,0.8389704913428393
3,theta,1.3,III-a,9.884852929254217,9.884852929254217,1.0
3,theta,1.3,III-b,9.884852929254217,9.884852929254217,1.0
3,theta,1.3250000000000002,vis,9.870022856881233,9.870022856881233,1.0
3,theta,1.3250000000000002,I,9.870022856881233,9.870022856881233,1.0
3,theta,1.3250000000000002,II,9.870022856881233,8.280657925802702,0.8389704913428393
3,theta,1.3250000000000002,III-a,9.870022856881233,9.870022856881233,1.0
3,theta,1.3250000000000002,III-b,9.870022856881233,9.870022856881233,1.0
3,theta,1.35,vis,9.856021118737807,9.856021118737807,1.0
3,theta,1.35,I,9.856021118737807,9.856021118737807,1.0
3,theta,1.35,II,9.856021118737807,8.268910880672859,0.8389704913428393
3,theta,1.35,III-a,9.856021118737807,9.856021118737807,1.0
3,theta,1.35,III-b,9.856021118737807,9.856021118737807,1.0
3,theta,1.375,vis,9.842873619643703,9.842873619643703,1.0
3,theta,1.375,I,9.842873619643703,9.842873619643703,1.0
3,theta,1.375,II,9.842873619643703,8.257880516897949,0.8389704913428393
3,theta,1.375,III-a,9.842873619643703,9.842873619643703,1.0
3,theta,1.375,III-b,9.842873619643703,9.842873619643703,1.0
3,theta,1.4000000000000001,vis,9.830606264418671,9.830606264418671,1.0
3,theta,1.4000000000000001,I,9.830606264418671,9.830606264418671,1.0
3,theta,1.4000000000000001,II,9.830606264418671,8.247588567857326,0.8389704913428393
3,theta,1.4000000000000001,III-a,9.830606264418671,9.830606264418671,1.0
3,theta,1.4000000000000001,III-b,9.830606264418671,9.830606264418671,1.0
3,theta,1.425,vis,9.81924495788247,9.81924495788247,1.0
3,theta,1.425,I,9.81924495788247,9.81924495788247,1.0
3,theta,1.425,II,9.81924495788247,8.238056766930352,0.8389704913428393
3,theta,1.425,III-a,9.81924495788247,9.81924495788247,1.0
3,theta,1.425,III-b,9.81924495788247,9.81924495788247,1.0
3,theta,1.4500000000000002,vis,9.808815604854855,9.808815604854855,1.0
3,theta,1.4500000000000002,I,9.808815604854855,9.808815604854855,1.0
3,theta,1.4500000000000002,II,9.808815604854855,8.229306847496387,0.8389704913428393
3,theta,1.4500000000000002,III-a,9.808815604854855,9.808815604854855,1.0
3,theta,1.4500000000000002,III-b,9.808815604854855,9.808815604854855,1.0
3,theta,1.475,vis,9.79934411015558,9.79934411015558,1.0
3,theta,1.475,I,9.79934411015558,9.79934411015558,1.0
3,theta,1.475,II,9.79934411015558,8.221360542934786,0.8389704913428393
3,theta,1.475,III-a,9.79934411015558,9.79934411015558,1.0
3,theta,1.475,III-b,9.79934411015558,9.79934411015558,1.0
3,theta,1.5,vis,9.790856378604408,9.790856378604408,1.0
3,theta,1.5,I,9.790856378604408,9.790856378604408,1.0
3,theta,1.5,II,9.790856378604408,8.214239586624913,0.8389704913428393
3,theta,1.5,III-a,9.790856378604408,9.790856378604408,1.0
3,theta,1.5,III-b,9.790856378604408,9.790856378604408,1.0
3,theta,1.5250000000000001,vis,9.782881791069387,9.782881791069387,1.0
3,theta,1.5250000000000001,I,9.782881791069387,9.782881791069387,1.0
3,theta,1.5250000000000001,II,9.782881791069387,8.2075491430024,0.8389704913428393
3,theta,1.5250000000000001,III-a,9.782881791069387,9.782881791069387,1.0
3,theta,1.5250000000000001,III-b,9.782881791069387,9.782881791069387,1.0
3,theta,1.55,vis,9.774958258935118,9.774958258935118,1.0
3,theta,1.55,I,9.774958258935118,9.774958258935118,1.0
3,theta,1.55,II,9.774958258935118,8.200901533354541,0.8389704913428393
3,theta,1.55,III-a,9.774958258935118,9.774958258935118,1.0
3,theta,1.55,III-b,9.774958258935118,9.774958258935118,1.0
3,theta,1.5750000000000002,vis,9.767124482796167,9.767124482796167,1.0
3,theta,1.5750000000000002,I,9.767124482796167,9.767124482796167,1.0
3,theta,1.5750000000000002,II,9.767124482796167,8.194329226338175,0.8389704913428393
3,theta,1.5750000000000002,III-a,9.767124482796167,9.767124482796167,1.0
3,theta,1.5750000000000002,III-b,9.767124482796167,9.767124482796167,1.0
3,theta,1.6,vis,9.759419163247097,9.759419163247097,1.0
3,theta,1.6,I,9.759419163247097,9.759419163247097,1.0
3,theta,1.6,II,9.759419163247097,8.187864690610139,0.8389704913428393
3,theta,1.6,III-a,9.759419163247097,9.759419163247097,1.0
3,theta,1.6,III-b,9.759419163247097,9.759419163247097,1.0
3,theta,1.625,vis,9.751881000882484,9.751881000882484,1.0
3,theta,1.625,I,9.751881000882484,9.751881000882484,1.0
3,theta,1.625,II,9.751881000882484,8.181540394827277,0.8389704913428393
3,theta,1.625,III-a,9.751881000882484,9.751881000882484,1.0
3,theta,1.625,III-b,9.751881000882484,9.751881000882484,1.0
3,theta,1.6500000000000001,vis,9.744548696296889,9.744548696296889,1.0
3,theta,1.6500000000000001,I,9.744548696296889,9.744548696296889,1.0
3,theta,1.6500000000000001,II,9.744548696296889,8.175388807646424,0.8389704913428393
3,theta,1.6500000000000001,III-a,9.744548696296889,9.744548696296889,1.0
3,theta,1.6500000000000001,III-b,9.744548696296889,9.744548696296889,1.0
3,theta,1.675,vis,9.737460950084884,9.737460950084884,1.0
3,theta,1.675,I,9.737460950084884,9.737460950084884,1.0
3,theta,1.675,II,9.737460950084884,8.169442397724426,0.8389704913428393
3,theta,1.675,III-a,9.737460950084884,9.737460950084884,1.0
3,theta,1.675,III-b,9.737460950084884,9.737460950084884,1.0
3,theta,1.7000000000000002,vis,9.730656462841035,9.730656462841035,1.0
3,theta,1.7000000000000002,I,9.730656462841035,9.730656462841035,1.0
3,theta,1.7000000000000002,II,9.730656462841035,8.163733633718117,0.8389704913428393
3,theta,1.7000000000000002,III-a,9.730656462841035,9.730656462841035,1.0
3,theta,1.7000000000000002,III-b,9.730656462841035,9.730656462841035,1.0
3,theta,1.725,vis,9.72417393515991,9.72417393515991,1.0
3,theta,1.725,I,9.72417393515991,9.72417393515991,1.0
3,theta,1.725,II,9.72417393515991,8.15829498428434,0.8389704913428393
3,theta,1.725,III-a,9.72417393515991,9.72417393515991,1.0
3,theta,1.725,III-b,9.72417393515991,9.72417393515991,1.0
3,theta,1.75,vis,9.718052067636076,9.718052067636076,1.0
3,theta,1.75,I,9.718052067636076,9.718052067636076,1.0
3,theta,1.75,II,9.718052067636076,8.153158918079935,0.8389704913428393
3,theta,1.75,III-a,9.718052067636076,9.718052067636076,1.0
3,theta,1.75,III-b,9.718052067636076,9.718052067636076,1.0
3,theta,1.7750000000000001,vis,9.712329560864106,9.712329560864106,1.0
3,theta,1.7750000000000001,I,9.712329560864106,9.712329560864106,1.0
3,theta,1.7750000000000001,II,9.712329560864106,8.148357903761742,0.8389704913428393
3,theta,1.7750000000000001,III-a,9.712329560864106,9.712329560864106,1.0
3,theta,1.7750000000000001,III-b,9.712329560864106,9.712329560864106,1.0
3,theta,1.8,vis,9.70704511543856,9.70704511543856,1.0
3,theta,1.8,I,9.70704511543856,9.70704511543856,1.0
3,theta,1.8,II,9.70704511543856,8.143924409986598,0.8389704913428393
3,theta,1.8,III-a,9.70704511543856,9.70704511543856,1.0
3,theta,1.8,III-b,9.70704511543856,9.70704511543856,1.0
3,theta,1.8250000000000002,vis,9.702237431954016,9.702237431954016,1.0
3,theta,1.8250000000000002,I,9.702237431954016,9.702237431954016,1.0
3,theta,1.8250000000000002,II,9.702237431954016,8.139890905411349,0.8389704913428393
3,theta,1.8250000000000002,III-a,9.702237431954016,9.702237431954016,1.0
3,theta,1.8250000000000002,III-b,9.702237431954016,9.702237431954016,1.0
3,theta,1.85,vis,9.697945211005031,9.697945211005031,1.0
3,theta,1.85,I,9.697945211005031,9.697945211005031,1.0
3,theta,1.85,II,9.697945211005031,8.136289858692827,0.8389704913428393
3,theta,1.85,III-a,9.697945211005031,9.697945211005031,1.0
3,theta,1.85,III-b,9.697945211005031,9.697945211005031,1.0
3,theta,1.875,vis,9.694207153186179,9.694207153186179,1.0
3,theta,1.875,I,9.694207153186179,9.694207153186179,1.0
3,theta,1.875,II,9.694207153186179,8.133153738487875,0.8389704913428393
3,theta,1.875,III-a,9.694207153186179,9.694207153186179,1.0
3,theta,1.875,III-b,9.694207153186179,9.694207153186179,1.0
3,theta,1.9000000000000001,vis,9.691061959092027,9.691061959092027,1.0
3,theta,1.9000000000000001,I,9.691061959092027,9.691061959092027,1.0
3,theta,1.9000000000000001,II,9.691061959092027,8.130515013453337,0.8389704913428393
3,theta,1.9000000000000001,III-a,9.691061959092027,9.691061959092027,1.0
3,theta,1.9000000000000001,III-b,9.691061959092027,9.691061959092027,1.0
3,theta,1.925,vis,9.688548329317143,9.688548329317143,1.0
3,theta,1.925,I,9.688548329317143,9.688548329317143,1.0
3,theta,1.925,II,9.688548329317143,8.128406152246049,0.8389704913428393
3,theta,1.925,III-a,9.688548329317143,9.688548329317143,1.0
3,theta,1.925,III-b,9.688548329317143,9.688548329317143,1.0
3,theta,1.9500000000000002,vis,9.686704964456093,9.686704964456093,1.0
3,theta,1.9500000000000002,I,9.686704964456093,9.686704964456093,1.0
3,theta,1.9500000000000002,II,9.686704964456093,8.126859623522849,0.8389704913428393
3,theta,1.9500000000000002,III-a,9.686704964456093,9.686704964456093,1.0
3,theta,1.9500000000000002,III-b,9.686704964456093,9.686704964456093,1.0
3,theta,1.975,vis,9.685570565103447,9.685570565103447,1.0
3,theta,1.975,I,9.685570565103447,9.685570565103447,1.0
3,theta,1.975,II,9.685570565103447,8.12590789594058,0.8389704913428393
3,theta,1.975,III-a,9.685570565103447,9.685570565103447,1.0
3,theta,1.975,III-b,9.685570565103447,9.685570565103447,1.0
3,theta,2.0,vis,9.685183831853772,9.685183831853772,1.0
3,theta,2.0,I,9.685183831853772,9.685183831853772,1.0
3,theta,2.0,II,9.685183831853772,8.125583438156083,0.8389704913428393
3,theta,2.0,III-a,9.685183831853772,9.685183831853772,1.0
3,theta,2.0,III-b,9.685183831853772,9.685183831853772,1.0
3,theta,2.025,vis,9.68529266231432,9.68529266231432,1.0
3,theta,2.025,I,9.68529266231432,9.68529266231432,1.0
3,theta,2.025,II,9.68529266231432,8.12567474370104,0.8389704913428393
3,theta,2.025,III-a,9.68529266231432,9.68529266231432,1.0
3,theta,2.025,III-b,9.68529266231432,9.68529266231432,1.0
3,theta,2.0500000000000003,vis,9.68561539272181,9.68561539272181,1.0
3,theta,2.0500000000000003,I,9.68561539272181,9.68561539272181,1.0
3,theta,2.0500000000000003,II,9.68561539272181,8.125945504989584,0.8389704913428393
3,theta,2.0500000000000003,III-a,9.68561539272181,9.68561539272181,1.0
3,theta,2.0500000000000003,III-b,9.68561539272181,9.68561539272181,1.0
3,theta,2.075,vis,9.686146381615021,9.686146381615021,1.0
3,theta,2.075,I,9.686146381615021,9.686146381615021,1.0
3,theta,2.075,II,9.686146381615021,8.12639098900222,0.8389704913428393
3,theta,2.075,III-a,9.686146381615021,9.686146381615021,1.0
3,theta,2.075,III-b,9.686146381615021,9.686146381615021,1.0
3,theta,2.1,vis,9.68687998753273,9.68687998753273,1.0
3,theta,2.1,I,9.68687998753273,9.68687998753273,1.0
3,theta,2.1,II,9.68687998753273,8.127006462719452,0.8389704913428393
3,theta,2.1,III-a,9.68687998753273,9.68687998753273,1.0
3,theta,2.1,III-b,9.68687998753273,9.68687998753273,1.0
3,theta,2.125,vis,9.687810569013715,9.687810569013715,1.0
3,theta,2.125,I,9.687810569013715,9.687810569013715,1.0
3,theta,2.125,II,9.687810569013715,8.127787193121788,0.8389704913428393
3,theta,2.125,III-a,9.687810569013715,9.687810569013715,1.0
3,theta,2.125,III-b,9.687810569013715,9.687810569013715,1.0
3,theta,2.15,vis,9.688932484596753,9.688932484596753,1.0
3,theta,2.15,I,9.688932484596753,9.688932484596753,1.0
3,theta,2.15,II,9.688932484596753,8.128728447189735,0.8389704913428393
3,theta,2.15,III-a,9.688932484596753,9.688932484596753,1.0
3,theta,2.15,III-b,9.688932484596753,9.688932484596753,1.0
3,theta,2.1750000000000003,vis,9.690240092820622,9.690240092820622,1.0
3,theta,2.1750000000000003,I,9.690240092820622,9.690240092820622,1.0
3,theta,2.1750000000000003,II,9.690240092820622,8.129825491903798,0.8389704913428393
3,theta,2.1750000000000003,III-a,9.690240092820622,9.690240092820622,1.0
3,theta,2.1750000000000003,III-b,9.690240092820622,9.690240092820622,1.0
3,theta,2.2,vis,9.6917277522241,9.6917277522241,1.0
3,theta,2.2,I,9.6917277522241,9.6917277522241,1.0
3,theta,2.2,II,9.6917277522241,8.131073594244485,0.8389704913428393
3,theta,2.2,III-a,9.6917277522241,9.6917277522241,1.0
3,theta,2.2,III-b,9.6917277522241,9.6917277522241,1.0
3,theta,2.225,vis,9.693389821345962,9.693389821345962,1.0
3,theta,2.225,I,9.693389821345962,9.693389821345962,1.0
3,theta,2.225,II,9.693389821345962,8.132468021192299,0.8389704913428393
3,theta,2.225,III-a,9.693389821345962,9.693389821345962,1.0
3,theta,2.225,III-b,9.693389821345962,9.693389821345962,1.0
3,theta,2.25,vis,9.695220658724985,9.695220658724985,1.0
3,theta,2.25,I,9.695220658724985,9.695220658724985,1.0
3,theta,2.25,II,9.695220658724985,8.134004039727747,0.8389704913428393
3,theta,2.25,III-a,9.695220658724985,9.695220658724985,1.0
3,theta,2.25,III-b,9.695220658724985,9.695220658724985,1.0
3,theta,2.275,vis,9.697214622899951,9.697214622899951,1.0
3,theta,2.275,I,9.697214622899951,9.697214622899951,1.0
3,theta,2.275,II,9.697214622899951,8.135676916831338,0.8389704913428393
3,theta,2.275,III-a,9.697214622899951,9.697214622899951,1.0
3,theta,2.275,III-b,9.697214622899951,9.697214622899951,1.0
3,theta,2.3000000000000003,vis,9.69936607240963,9.69936607240963,1.0
3,theta,2.3000000000000003,I,9.69936607240963,9.69936607240963,1.0
3,theta,2.3000000000000003,II,9.69936607240963,8.137481919483573,0.8389704913428393
3,theta,2.3000000000000003,III-a,9.69936607240963,9.69936607240963,1.0
3,theta,2.3000000000000003,III-b,9.69936607240963,9.69936607240963,1.0
3,theta,2.325,vis,9.701669365792805,9.701669365792805,1.0
3,theta,2.325,I,9.701669365792805,9.701669365792805,1.0
3,theta,2.325,II,9.701669365792805,8.139414314664961,0.8389704913428393
3,theta,2.325,III-a,9.701669365792805,9.701669365792805,1.0
3,theta,2.325,III-b,9.701669365792805,9.701669365792805,1.0
3,theta,2.35,vis,9.704118861588253,9.704118861588253,1.0
3,theta,2.35,I,9.704118861588253,9.704118861588253,1.0
3,theta,2.35,II,9.704118861588253,8.141469369356011,0.8389704913428393
3,theta,2.35,III-a,9.704118861588253,9.704118861588253,1.0
3,theta,2.35,III-b,9.704118861588253,9.704118861588253,1.0
3,theta,2.375,vis,9.706708918334748,9.706708918334748,1.0
3,theta,2.375,I,9.706708918334748,9.706708918334748,1.0
3,theta,2.375,II,9.706708918334748,8.143642350537224,0.8389704913428393
3,theta,2.375,III-a,9.706708918334748,9.706708918334748,1.0
3,theta,2.375,III-b,9.706708918334748,9.706708918334748,1.0
3,theta,2.4000000000000004,vis,9.709433894571067,9.709433894571067,1.0
3,theta,2.4000000000000004,I,9.709433894571067,9.709433894571067,1.0
3,theta,2.4000000000000004,II,9.709433894571067,8.145928525189106,0.8389704913428393
3,theta,2.4000000000000004,III-a,9.709433894571067,9.709433894571067,1.0
3,theta,2.4000000000000004,III-b,9.709433894571067,9.709433894571067,1.0
